,warehouse_1,warehouse_2,warehouse_3,warehouse_4,warehouse_5,warehouse_6,warehouse_7,warehouse_8,warehouse_9,warehouse_10,warehouse_11,warehouse_12,warehouse_13
product_1370,0,0,0,0,0,4,0,0,0,0,0,0,0
product_1371,0,0,0,0,0,5,0,0,0,35,0,0,0
product_1372,1,1,0,1,0,15,0,0,40,114,13,0,0
product_1373,0,0,0,0,0,2,0,0,0,0,0,0,0
product_1374,1,0,10,1,0,2,0,0,66,0,0,1,0
product_1375,0,0,0,7,0,0,0,0,0,1,0,0,0
product_1376,0,0,0,25,0,146,0,0,0,23,0,0,0
product_1377,0,0,0,0,0,13,0,0,0,8,0,0,0
product_1378,1,305,1,4,0,1,0,0,36,286,246,3,0
product_1379,0,59,76,0,16,17,0,0,178,0,19,0,0
product_1380,0,0,24,0,8,6,0,0,39,68,3,0,0
product_1381,0,1,17,1,10,14,0,0,13,0,44,0,0
product_1382,0,1,0,0,0,0,0,0,0,0,0,35,0
product_1383,19,0,19,0,0,1,0,0,0,0,9,0,0
product_1384,0,20,0,0,0,0,0,0,0,1,0,0,0
product_1385,10,1,0,0,0,9,0,0,13,10,33,0,0
product_1386,0,61,408,0,14,28,0,0,198,1,0,1,0
product_1387,1,0,41,0,53,17,0,0,132,0,56,0,0
product_1388,0,0,1,0,0,11,0,0,579,474,0,0,0
product_1389,1,3,15,1,315,131,0,0,0,44,137,1,0
product_1390,0,0,0,0,0,140,0,0,0,30,0,1,0
product_1391,0,0,16,0,0,0,0,0,0,0,130,0,0
product_1392,0,0,0,0,0,59,0,0,28,8,0,0,0
product_1393,0,0,0,0,0,0,0,719,0,0,0,0,0
product_1394,0,0,0,0,0,1,0,0,0,0,0,1,0
product_1395,1,0,0,1,12,1,0,0,104,1,0,1,0
product_1396,0,0,0,0,0,0,0,0,0,0,0,14,0
product_1397,0,0,0,137,0,0,0,0,0,32,0,0,0
product_1398,0,0,0,4,0,0,0,0,0,1,0,0,0
product_1399,59,1,161,1,0,37,0,0,0,0,0,1,0
product_1400,13,1,0,0,0,14,0,0,0,0,17,0,0
product_1401,35,4,74,1,184,1,0,0,128,70,31,1,0
product_1402,0,0,15,0,14,11,0,0,0,1,0,0,0
product_1403,0,0,0,0,0,146,0,0,0,0,0,0,0
product_1404,6,24,716,446,517,154,0,0,650,391,344,1,0
product_1405,322,1,205,434,137,46,0,0,244,26,148,1,0
product_1406,0,0,1,0,2,1,0,0,0,1,0,0,0
product_1407,0,0,0,0,0,0,1,1,0,0,0,223,193
product_1408,205,0,35,73,74,24,0,0,0,0,0,0,0
product_1409,0,0,0,1,0,0,0,0,0,0,0,0,0
product_1410,4,0,0,0,0,5,0,0,23,1,0,0,0
product_1411,1,4110,156,1,460,135,0,0,0,16,5,1,0
product_1412,0,0,54,0,87,0,0,0,0,0,0,0,0
product_1413,1,4,64,1,329,59,0,0,0,0,5,1,0
product_1414,0,0,49,0,4,57,0,0,75,0,82,0,0
product_1415,0,0,1,0,1,0,0,0,1,0,4,0,0
product_1416,75,9,2,0,57,17,0,0,11,123,2,1,0
product_1417,97,168,0,1,16,0,0,0,0,212,5,3,0
product_1418,0,0,1,0,0,1,0,0,0,0,0,0,0
product_1419,3,0,2,0,2,64,0,0,0,0,0,0,0
product_1420,134,22,0,0,18,1,0,0,178,1,0,0,0
product_1421,0,0,0,7,0,0,0,0,0,0,0,0,0
product_1422,138,1,35,1,28,0,0,0,55,11,47,1,0
product_1423,0,0,0,56,0,0,0,0,0,0,0,0,0
product_1424,3,1,0,1,45,0,0,0,6,12,16,0,0
product_1425,0,0,0,0,67,0,0,0,0,0,0,0,0
product_1426,0,18,23,0,26,0,0,0,20,14,2,0,0
product_1427,0,0,0,0,0,23,0,0,0,0,0,0,0
product_1428,39,1,1,0,55,0,0,0,68,346,1,1,0
product_1429,0,0,17,0,0,26,0,0,0,0,0,0,0
product_1430,8,0,0,0,0,0,0,0,2,14,1,0,0
product_1431,0,14,1,0,1,7,0,0,49,23,0,0,0
product_1432,1,0,25,1,165,35,0,0,20,41,123,0,0
product_1433,0,0,30,0,3,39,0,0,0,0,31,0,0
product_1434,0,0,0,0,1,2,0,0,0,1,0,0,0
product_1435,0,1,0,0,0,0,0,0,0,0,0,184,0
product_1436,0,15,0,0,0,0,0,3,0,0,0,443,1
product_1437,1,1,44,1,18,208,0,0,491,8,591,1,0
product_1438,178,8,12,0,2,6,0,0,2,6,3,0,0
product_1439,590,0,234,1,1186,776,0,0,0,981,601,1,0
product_1440,273,9,0,0,1,10,0,1,9,0,2,0,0
product_1441,3,0,0,0,0,0,0,0,0,0,0,0,0
product_1442,0,0,23,0,0,31,0,0,0,33,0,0,0
product_1443,0,0,0,0,0,0,259,0,0,0,0,897,0
product_1444,0,0,1,1,0,1,0,0,0,0,0,1,0
product_1445,178,1,42,0,1,220,0,0,0,1,39,0,0
product_1446,1,0,0,1,0,294,0,0,0,0,0,1,0
product_1447,100,71,21,67,31,11,0,0,90,17,44,1,0
product_1448,58,226,1,358,0,14,0,0,919,471,56,1,0
product_1449,0,0,0,0,0,2,0,0,0,0,0,0,0
product_1450,0,0,0,304,409,0,0,0,0,38,0,0,0
product_1451,0,1,0,0,56,0,0,0,0,0,0,0,0
product_1452,0,0,28,0,0,0,0,0,0,0,0,15,0
product_1453,38,0,18,23,0,5,0,0,0,0,0,0,0
product_1454,629,0,0,0,0,0,0,0,0,0,0,0,0
product_1455,0,1,2,0,0,26,0,0,0,0,0,0,0
product_1456,0,1,0,1,3,1,0,0,0,0,0,0,0
product_1457,0,0,0,0,0,11,0,0,0,0,0,0,0
product_1458,5,0,3,0,0,4,0,0,0,0,12,4307,0
product_1459,0,0,0,0,0,0,0,1,0,0,0,197,11
product_1460,3,10,0,1,0,0,0,0,0,0,3,0,0
product_1461,0,0,0,0,3,6,0,0,0,0,0,1,0
product_1462,1,0,0,1,44,0,0,0,0,0,2,0,0
product_1463,1,0,0,1,0,1,0,0,0,0,0,1,0
product_1464,0,557,0,0,0,37,0,0,0,0,0,1,0
product_1465,1,0,0,0,0,0,0,0,2,10,0,0,0
product_1466,0,1,26,0,0,0,0,1,64,101,3,1,0
product_1467,46,125,190,24,261,0,0,0,892,94,141,1,0
product_1468,1,0,18,1,64,0,0,0,0,0,0,0,0
product_1469,0,0,0,0,19,16,0,0,0,1,0,0,0
product_1470,0,0,0,0,0,3,0,0,0,0,0,0,0
product_1471,0,0,0,0,0,213,0,0,0,70,0,0,0
product_1472,15,85,4,6,12,15,0,0,30,7,5,1,0
product_1473,1,0,0,12,0,0,0,0,0,0,0,0,0
product_1474,0,0,0,49,0,0,0,0,0,0,0,0,0
product_1475,0,52,0,0,0,54,0,0,0,11,0,0,0
product_1476,0,0,5,0,9,3,0,0,19,0,0,0,0
product_1477,0,0,0,0,0,0,0,0,0,0,0,22,0
product_1478,0,0,0,0,0,22,0,0,0,0,0,0,0
product_1479,313,1,87,1,1,172,0,0,1,1,200,1,0
product_1480,1,179,0,4,114,0,0,0,211,1,0,1,0
product_1481,0,0,0,0,0,0,0,0,0,6,0,0,0
product_1482,1,1,106,0,0,3,0,0,0,8,0,1,0
product_1483,6,10,0,1,0,1,0,0,247,80,18,0,0
product_1484,0,0,0,54,0,0,0,0,0,228,0,0,0
product_1485,111,0,0,19,0,0,0,0,0,0,0,0,0
product_1486,1,0,89,9,64,59,0,0,3,0,0,0,0
product_1487,0,1,36,0,0,5,0,0,0,49,0,0,0
product_1488,0,0,28,0,3,0,0,0,0,32,0,0,0
product_1489,0,0,1,0,0,2,0,0,0,0,1,1,0
product_1490,0,1,0,29,16,26,0,0,0,118,0,1,0
product_1491,0,0,389,0,5,446,0,0,0,0,1,0,0
product_1492,0,0,67,0,38,14,0,0,0,0,32,0,0
product_1493,1,33,0,14,0,8,0,0,114,1,213,1,0
product_1494,0,0,0,170,0,0,0,0,0,0,0,0,0
product_1495,0,0,0,0,0,22,0,0,1,0,0,1,0
product_1496,0,0,1,1,109,0,0,0,0,0,0,0,0
product_1497,0,0,0,0,0,0,0,0,0,7,0,0,0
product_1498,1,1,0,1,16,48,0,0,0,1,47,0,0
product_1499,275,223,379,3,3324,635,0,0,1732,240,1597,1,0
product_1500,1,1,91,1,91,50,0,0,0,5,0,1,0
product_1501,0,1,0,0,49,1,0,0,0,458,0,0,0
product_1502,26,0,0,0,26,0,0,0,36,0,0,0,0
product_1503,1,1,4,0,71,2,0,0,1934,1670,5,1,0
product_1504,83,0,0,0,17,6,0,0,0,1,0,0,0
product_1505,1,0,0,0,114,77,0,0,19,77,11,0,0
product_1506,1,1,6,23,65,42,0,0,1,0,0,1,0
product_1507,0,0,0,0,0,127,0,0,0,0,0,1,0
product_1508,45,1,0,1,254,31,0,0,271,228,13,1,0
product_1509,0,1,47,0,37,0,0,0,1,0,85,0,0
product_1510,0,0,0,0,0,0,0,0,2,0,0,0,0
product_1511,0,0,0,0,1,0,0,0,0,0,2,0,0
product_1512,8,1,0,39,36,0,0,0,69,7,0,0,0
product_1513,26,1,152,24,42,28,0,1,20,18,83,1,0
product_1514,0,7,0,0,2,0,0,0,0,40,36,0,0
product_1515,0,13,0,17,0,1,0,0,26,34,0,0,0
product_1516,39,61,26,1,15,49,0,0,17,63,14,1,0
product_1517,0,0,13,0,9,1,0,0,0,76,0,0,0
product_1518,0,1,0,0,0,0,1,1,0,0,0,59,0
product_1519,62,1,1,1,162,34,0,0,0,4,0,1,0
product_1520,0,1,0,0,1,2,0,0,223,1,6,0,0
product_1521,1,1,0,0,0,2,0,0,25,0,9,0,0
product_1522,68,1,242,42,139,3,0,0,0,55,371,1,0
product_1523,0,0,0,0,0,0,0,0,0,0,0,23,0
product_1524,24,290,20,0,12,17,0,0,0,6,14,38,0
product_1525,0,105,0,1,0,88,0,0,65,1,57,0,0
product_1526,1,0,23,9,26,0,0,0,0,0,0,0,0
product_1527,0,1,0,0,2,0,0,0,0,0,1,1,0
product_1528,0,0,0,0,0,0,20,124,0,0,0,23,26
product_1529,1,1,0,1,989,17,0,0,506,351,8,4,0
product_1530,0,0,1,0,1,40,0,0,0,23,2,0,0
product_1531,0,0,0,0,0,28,0,0,0,2,0,0,0
product_1532,1,0,0,0,20,0,0,0,34,13,0,0,0
product_1533,1,1,17,29,6,2,0,0,98,174,0,1,0
product_1534,1,1,30,0,23,0,0,0,0,16,0,0,0
product_1535,31,107,0,1,112,7,0,0,462,1,18,1,0
product_1536,1,1,260,1,0,57,0,0,124,0,0,1,0
product_1537,5,5,0,14,5,8206,0,3,13,1,12,5,0
product_1538,0,61,0,0,29,4,0,480,22,0,1,0,0
product_1539,82,36,77,0,0,0,0,0,87,283,0,0,0
product_1540,0,1,193,0,0,134,0,0,0,49,0,0,0
product_1541,9,0,0,55,1,8,0,0,2,50,0,0,0
product_1542,1,48,26,1,0,0,0,0,0,1,0,0,0
product_1543,0,0,9,0,13,0,0,0,1,0,0,0,0
product_1544,3,3,255,1,1,21,0,0,107,58,1,1,0
product_1545,0,0,0,0,0,0,0,0,0,29,0,0,0
product_1546,1331,251,1,11,1,1044,0,1,3524,390,1074,88,0
product_1547,138,121,3,113,262,163,0,0,500,387,403,0,0
product_1548,0,0,0,10,0,0,0,0,0,0,0,0,0
product_1549,0,0,0,0,40,0,0,0,0,0,0,0,0
product_1550,0,0,0,0,0,36,0,0,0,1,0,0,0
product_1551,0,1,53,0,77,47,0,1,0,24,59,0,0
product_1552,1,0,0,1,0,168,0,0,442,1,0,0,0
product_1553,0,0,0,15,0,0,0,0,0,0,0,0,0
product_1554,46,25,0,0,20,19,0,0,0,24,20,1,0
product_1555,0,0,0,0,0,0,0,0,16,20,0,0,0
product_1556,0,0,1,0,1,0,0,0,80,16,0,0,0
product_1557,0,0,4,0,3,3,0,0,0,0,1,0,0
product_1558,0,0,0,48,0,0,0,0,0,0,0,0,0
product_1559,1,1,9,1,21,0,0,0,0,0,0,0,0
product_1560,0,0,0,0,33,26,0,0,0,0,0,0,0
product_1561,0,0,4,1,0,0,0,0,10,3,6,0,0
product_1562,1,3,141,1,76,83,0,0,79,0,93,0,0
product_1563,0,16,0,1,18,0,0,0,0,0,15,0,0
product_1564,122,1,0,1,112,221,0,0,0,0,106,1,0
product_1565,0,1,26,0,0,29,0,0,1,95,21,0,0
product_1566,58,1,0,0,0,2,0,0,0,1,0,0,0
product_1567,18,329,7,0,0,3,1,0,0,1,1,28,0
product_1568,0,0,0,0,11,0,0,0,4,1,1,0,0
product_1569,1,0,5,1,111,36,0,0,91,0,0,0,0
product_1570,8,1,0,0,16,15,0,0,52,24,55,1,0
product_1571,0,0,0,2,0,0,0,0,0,0,17,0,0
product_1572,0,0,1,0,0,1,0,0,0,0,1,0,0
product_1573,0,374,0,0,0,0,0,0,0,0,0,1257,383
product_1574,0,0,0,0,0,0,0,0,0,0,0,45,0
product_1575,1,1,0,1,17,10,0,0,0,1,14,1,0
product_1576,0,0,2,0,15,1,0,0,0,0,0,0,0
product_1577,0,0,7,0,13,1,0,0,0,0,0,0,0
product_1578,0,1,104,0,0,0,0,0,28,0,291,0,0
product_1579,0,0,25,0,2,9,0,0,0,8,0,0,0
product_1580,1,1,484,0,3081,0,0,0,0,528,1,1,0
product_1581,4,1,1,6,9,28,0,0,0,26,123,6,0
product_1582,123,0,1,0,0,145,0,0,0,0,1,0,0
product_1583,0,0,0,0,0,2,0,0,2,0,1,0,0
product_1584,0,51,0,29,0,1,0,0,307,401,10,0,0
product_1585,0,0,0,0,0,0,0,0,0,15,0,0,0
product_1586,0,0,15,0,26,0,0,0,4,1,0,0,0
product_1587,0,0,0,1,0,0,0,0,0,135,0,0,0
product_1588,0,12,0,0,0,0,0,0,0,0,0,87,0
product_1589,0,1,0,1,178,0,0,0,0,0,0,0,0
product_1590,0,0,0,0,0,0,0,28,0,0,0,28,0
product_1591,1,11,72,10,14,30,0,0,11,16,25,1,0
product_1592,0,19,0,0,0,0,0,0,0,4,0,0,0
product_1593,1,1,0,1,0,0,0,0,116,3,22,0,0
product_1594,0,0,0,0,0,0,0,1,0,0,0,285,61
product_1595,0,1,0,0,0,0,0,1,0,0,0,38,0
product_1596,1,1,0,0,11,0,0,0,32,13,1,0,0
product_1597,0,0,0,0,0,3,0,0,9,0,0,0,0
product_1598,1,0,0,0,716,1,0,0,0,0,0,1,0
product_1599,0,0,0,0,0,215,0,0,0,0,250,0,0
product_1600,0,0,17,1,8,1,0,0,150,83,145,0,0
product_1601,0,0,0,1,0,0,0,0,47,42,37,1,0
product_1602,0,0,0,1,6,0,0,0,0,0,0,0,0
product_1603,22,24,0,0,27,1,0,0,1,0,0,0,0
product_1604,0,0,0,0,0,0,0,0,47,7,2,0,0
product_1605,1,0,0,1,69,1,0,0,56,3,324,1,0
product_1606,0,0,4,20,0,1,0,0,0,32,0,0,0
product_1607,0,0,0,0,0,1,0,0,0,0,1,0,0
product_1608,24,0,0,26,0,0,0,0,22,9,0,0,0
product_1609,1,0,0,0,0,3,0,1,0,0,0,456,0
product_1610,0,1,0,1,0,0,0,0,0,0,0,0,0
product_1611,0,0,0,0,0,0,0,0,1,12,0,0,0
product_1612,1,1,0,1,0,275,0,0,0,1,83,0,0
product_1613,1,1,0,1,41,1,0,0,153,1,157,1,0
product_1614,4,0,0,161,1,13,2,0,0,4,785,1,0
product_1615,1,0,262,1,569,159,0,0,0,420,0,1,0
product_1616,0,0,0,0,0,0,0,0,0,0,0,58,0
product_1617,1,33,0,1,45,0,0,0,0,12,0,1,0
product_1618,0,0,0,0,0,34,0,0,0,0,0,0,0
product_1619,0,0,0,0,1,1,0,0,0,1,0,0,0
product_1620,1,0,0,28,0,0,0,0,0,119,0,0,0
product_1621,283,0,37,1,108,24,0,0,0,71,12,1,0
product_1622,0,1,63,0,8,5,0,0,0,1,44,0,0
product_1623,0,0,0,0,0,0,0,0,29,0,0,0,0
product_1624,0,0,0,0,0,4,0,0,0,8,0,1,0
product_1625,0,0,0,0,0,0,0,0,113,95,0,0,0
product_1626,0,0,0,0,0,0,0,1,0,0,0,1,66
product_1627,4,1,36,0,7,26,0,0,7,0,17,1,0
product_1628,0,0,0,435,0,0,0,0,2,0,0,0,0
product_1629,0,0,17,0,2,10,0,0,18,2,8,0,0
product_1630,0,0,0,2,0,6,0,0,204,0,0,0,0
product_1631,251,0,0,0,0,649,0,0,0,0,1,0,0
product_1632,0,0,0,0,12,0,0,0,0,0,10,0,0
product_1633,5,1,36,0,49,39,0,0,0,53,2,0,0
product_1634,0,0,0,15,0,0,0,0,0,0,0,0,0
product_1635,0,0,0,0,9,3,0,0,0,0,7,0,0
product_1636,1,0,0,2,527,0,0,0,0,0,0,0,0
product_1637,1,0,30,0,1,0,0,0,0,0,0,0,0
product_1638,1,68,0,1,0,1,0,0,49,52,30,0,0
product_1639,1,0,0,1,0,4,0,0,1,1,0,0,0
product_1640,0,210,0,0,0,0,96,1,0,0,0,4,107
product_1641,0,0,1,0,118,1,0,0,0,0,0,0,0
product_1642,78,0,0,2,0,44,0,0,0,1,100,0,0
product_1643,0,0,2,0,5,7,0,0,0,9,3,0,0
product_1644,103,1,351,0,6,1,0,0,7,10,172,1,0
product_1645,7,54,24,0,0,0,0,0,1,28,0,0,0
product_1646,1,183,0,1,32,1,0,8,80,641,4,1,0
product_1647,52,36,0,7,0,0,0,0,565,28,119,1,0
product_1648,1,0,0,0,0,0,0,0,12,0,0,0,0
product_1649,0,0,0,12,68,226,0,0,0,12,0,0,37
product_1650,1,1,28,47,1,0,0,0,34,1,0,0,0
product_1651,0,0,80,1,141,33,0,0,0,0,0,0,0
product_1652,0,1,2,0,0,1,0,0,1,631,0,0,0
product_1653,1,1,2,47,27,18,0,0,0,0,3,1,0
product_1654,19,111,15,0,517,0,0,0,84,0,0,1,0
product_1655,59,3,66,1,29,7,0,0,1579,4459,388,0,0
product_1656,0,0,0,0,0,0,0,0,0,1,0,0,0
product_1657,149,58,98,57,102,33,0,0,0,1,2,1,0
product_1658,48,0,0,32,0,0,0,0,0,0,0,0,0
product_1659,0,1,0,1,0,0,0,0,0,3,0,1,0
product_1660,0,1,1,0,1,0,0,0,13,0,3,0,0
product_1661,0,145,4,0,5,46,0,0,17,29,25,0,0
product_1662,0,214,67,1,460,130,0,0,71,13,294,1,0
product_1663,0,0,0,0,16,20,0,0,0,75,19,0,0
product_1664,1,1,30,0,28,0,0,0,0,0,0,0,0
product_1665,0,0,0,1,1,1,0,0,0,0,0,0,0
product_1666,1,0,0,1,0,2,0,0,10,0,10,0,0
product_1667,1,1,2,0,2,6,0,0,0,0,12,0,0
product_1668,42,0,7,0,0,12,0,0,0,7,0,1,0
product_1669,1,1,105,1,138,74,0,0,41,61,11,1,0
product_1670,0,20,32,0,14,44,0,0,0,0,94,0,0
product_1671,0,1,39,1,73,13,0,0,0,0,43,0,0
product_1672,0,1,0,13,0,0,0,0,51,0,0,0,0
product_1673,1383,0,0,1,0,74,0,0,0,0,1,1,0
product_1674,1,1,3,1,0,39,0,0,0,13,40,1,0
product_1675,1,1,113,1,0,1,0,0,0,30,0,1,0
product_1676,0,0,63,1,50,27,0,0,0,26,0,1,0
product_1677,6,30,16,1,15,12,0,0,69,29,21,0,0
product_1678,0,0,0,2,0,1,0,0,0,0,0,0,0
product_1679,62,31,43,0,38,11,0,0,27,23,58,0,0
product_1680,0,0,8,0,0,17,0,0,216,1,10,0,0
product_1681,1,1,0,0,331,82,0,0,11,313,38,0,0
product_1682,26,90,69,110,22,0,0,0,1,29,1,1,0
product_1683,44,0,0,0,0,182,0,0,0,0,1,0,0
product_1684,1,1,7,9,14,4,0,0,0,5,11,1,0
product_1685,0,16,21,0,80,15,0,0,79,0,1,0,0
product_1686,0,50,0,0,0,0,0,82,0,0,0,64,6
product_1687,1,0,101,1,45,0,0,0,0,1,33,1,0
product_1688,1,1,32,0,16,18,0,0,0,26,21,0,0
product_1689,3512,0,1,0,0,171,0,0,0,0,0,0,0
product_1690,13,0,0,0,0,0,0,0,74,0,0,0,0
product_1691,0,0,0,0,1,7,0,0,0,0,0,0,0
product_1692,0,1,1,0,1,1,0,0,0,1,0,0,0
product_1693,16,0,0,1,49,1,0,0,0,19,32,1,0
product_1694,0,0,0,7,0,7,0,0,0,0,0,0,0
product_1695,0,0,0,6,0,5,0,0,0,6,0,0,0
product_1696,0,1,12,0,4,0,0,0,9,0,7,0,0
product_1697,0,0,1,0,1,1,0,0,0,1,0,0,0
product_1698,0,1,4,0,68,0,0,0,93,56,40,0,0
product_1699,0,0,0,7,0,0,0,0,0,0,0,0,0
product_1700,0,0,1,0,32,24,0,0,26,0,6,0,0
product_1701,1,0,0,1,0,1,0,0,0,117,0,0,0
product_1702,0,0,40,0,0,27,0,0,249,228,0,0,0
product_1703,0,1,9,0,13,6,0,0,0,0,31,1,0
product_1704,1,0,0,0,0,3,0,0,22,5,12,0,0
product_1705,0,0,0,2,0,0,0,0,0,4,1,0,0
product_1706,0,0,0,55,0,0,0,0,0,0,0,0,0
product_1707,0,13,0,0,12,0,0,0,0,0,35,0,0
product_1708,87,1,0,1,0,61,0,0,0,0,0,0,0
product_1709,0,0,0,8,0,0,0,0,0,10,0,0,0
product_1710,0,1,13,1,55,108,0,0,16,0,110,0,0
product_1711,0,13,0,0,0,0,0,0,0,42,0,0,0
product_1712,0,0,1729,1,2,455,0,0,358,657,3,0,0
product_1713,1,1,0,0,1,7,1,2,0,62,80,0,0
product_1714,0,34,2,0,122,5,0,0,0,24,0,0,0
product_1715,94,49,1,1,50,3,0,0,226,71,126,1,0
product_1716,13,1,24,24,7,52,0,0,43,9,47,0,0
product_1717,1,0,0,1,160,55,0,0,94,0,0,1,0
product_1718,0,0,0,1,0,0,0,0,0,1,0,1,0
product_1719,22,0,0,23,0,5,0,0,0,3,0,0,0
product_1720,144,0,30,1,36,10,0,0,0,48,0,1,0
product_1721,16,3,0,1,0,0,1,0,301,390,55,1,0
product_1722,0,0,60,0,0,3,0,0,0,0,0,0,0
product_1723,0,0,1,1,0,2,0,142,0,17,1,0,0
product_1724,0,0,0,0,14,0,0,0,0,0,0,0,0
product_1725,1,0,0,1,3,0,0,0,4,0,7,1,0
product_1726,1,0,0,3,209,0,0,0,0,0,4,1,0
product_1727,60,0,0,0,0,5,0,0,0,124,1,1,0
product_1728,0,1,0,0,0,31,0,0,2,0,6,0,0
product_1729,1,11,27,0,212,1,0,0,0,8,3,0,0
product_1730,0,0,0,0,0,3,0,0,0,0,0,0,0
product_1731,0,0,0,0,0,0,0,0,3,23,0,0,0
product_1732,0,1,0,0,0,0,1,105,0,0,0,0,18
product_1733,0,1,0,0,0,59,0,0,169,48,49,0,0
product_1734,16,0,0,0,0,0,0,0,66,35,0,1,0
product_1735,3,0,0,0,0,0,0,0,0,0,0,0,0
product_1736,1,0,0,1,64,91,0,0,18,0,0,1,0
product_1737,0,1,23,1,4,0,0,0,0,0,3,0,0
product_1738,11,1,28,0,14,27,0,0,0,0,14,0,0
product_1739,0,0,0,0,0,19,0,0,0,1,0,0,0
product_1740,0,0,0,0,0,0,0,0,2,7,0,0,0
product_1741,1,1,24,0,1,2,0,0,6,13,0,0,0
product_1742,0,0,0,0,0,14,0,0,127,0,19,0,0
product_1743,0,0,87,0,0,1,0,0,0,0,0,0,0
product_1744,0,10,76,0,4,22,0,1,0,0,8,0,0
product_1745,261,1,1,1,0,437,0,0,0,1,1,0,0
product_1746,0,1,0,2,0,19,0,0,69,1,76,0,0
product_1747,0,0,0,0,0,10,0,0,2,0,11,0,0
product_1748,1,0,0,1,0,12,0,0,0,0,0,0,0
product_1749,3,2,0,0,0,0,128,0,0,3,0,0,0
product_1750,1,1,16,0,4,0,0,0,31,0,3,1,0
product_1751,0,0,0,0,18,0,0,0,0,38,1,0,0
product_1752,0,8,1,0,76,0,0,0,5,23,45,0,0
product_1753,1,23,0,3,0,0,0,0,17,84,1,1,0
product_1754,17,1,28,0,1,42,0,0,1,0,12,1,0
product_1755,48,1,228,84,601,387,0,0,19,10,439,1,0
product_1756,1,3,0,1,0,0,0,0,0,0,0,0,0
product_1757,1,0,5,1,0,14,0,0,6,0,3,1,0
product_1758,14,0,0,0,1,1,0,0,0,599,1,157,0
product_1759,2722,2582,242,0,100,154,2,0,0,180,440,3,0
product_1760,0,13,18,0,0,78,0,0,68,79,81,0,0
product_1761,0,0,0,0,115,28,0,0,0,38,5,0,0
product_1762,0,0,31,1,0,12,0,0,63,13,59,0,0
product_1763,0,66,0,0,0,0,0,0,0,0,0,0,0
product_1764,0,1,0,1,50,100,0,0,1434,1,0,1,0
product_1765,0,846,1,0,1,7,0,0,0,0,0,0,0
product_1766,0,1,0,0,0,1,0,0,48,0,238,0,0
product_1767,18,1,10,0,1,18,0,0,0,1,1,0,0
product_1768,15,14,34,35,14,17,0,0,31,11,15,0,0
product_1769,0,0,0,0,1,0,0,0,0,0,0,0,0
product_1770,0,1,0,0,0,0,0,0,44,0,0,0,0
product_1771,1,1,0,1,308,0,0,0,75,0,0,1,0
product_1772,0,0,0,0,0,0,0,0,0,2,0,0,0
product_1773,0,1,0,0,0,0,0,0,0,0,0,24,0
product_1774,1,0,0,0,2,0,0,0,0,0,0,0,0
product_1775,0,0,12,1,12,5,0,0,0,0,28,1,0
product_1776,0,0,0,0,8,0,0,0,0,0,0,0,0
product_1777,37,0,0,1,27,1,0,0,12,0,1,0,0
product_1778,0,0,0,28,0,0,0,0,0,0,2,0,0
product_1779,0,0,0,0,0,0,0,0,0,0,0,16,0
product_1780,0,0,9,0,0,4,0,0,5,0,8,0,0
product_1781,1,0,1,1,190,2,0,0,2,0,13,1,0
product_1782,0,0,0,0,1,24,0,0,0,0,0,0,0
product_1783,1,1,32,4,1,1,0,0,1361,401,2192,1,0
product_1784,10,0,0,0,0,0,0,0,0,0,0,0,0
product_1785,1,1,16,1,5,4,0,0,8,11,9,1,0
product_1786,0,0,0,0,0,0,0,0,0,0,0,3,0
product_1787,1,24,1,10,12,0,0,0,30,46,80,1,0
product_1788,0,0,0,0,0,0,1,0,0,0,0,16,0
product_1789,1,0,0,1,0,0,0,0,330,267,0,0,0
product_1790,97,122,7,0,55,0,0,0,0,1,45,0,0
product_1791,0,0,0,0,0,9,0,0,0,0,0,0,0
product_1792,24,27,0,1,19,30,0,0,6,4,0,0,0
product_1793,0,0,0,12,0,0,0,0,0,11,0,0,0
product_1794,0,1,126,0,52,0,0,0,0,0,0,1,0
product_1795,0,1,0,0,0,7,0,0,8,19,0,0,0
product_1796,0,19,0,0,1,22,0,0,47,1,98,1,0
product_1797,6,23,36,1,380,0,0,0,268,112,265,1,0
product_1798,0,0,0,0,3,2,0,0,0,0,10,0,0
product_1799,1,0,0,0,5,7,0,0,0,0,69,0,0
product_1800,38,13,46,104,33,21,0,0,25,30,107,0,0
product_1801,0,0,0,0,45,0,0,0,9,175,2,0,0
product_1802,30,0,41,0,97,2,0,0,1,0,37,0,0
product_1803,0,1,2,0,0,2,0,0,0,1,0,0,0
product_1804,42,0,0,0,0,3,0,0,0,5,0,0,0
product_1805,1,18,8,1,0,12,0,65,4,1,63,0,0
product_1806,2,16,0,0,20,0,0,0,2,0,0,0,0
product_1807,1,361,0,1,1,0,0,0,84,266,0,1,0
product_1808,0,1,1,0,1,68,0,0,46,0,0,0,0
product_1809,0,0,0,0,0,0,0,0,14,0,0,0,0
product_1810,0,0,0,0,0,0,0,0,0,162,0,0,0
product_1811,1,0,0,0,77,1,0,0,29,0,0,1,0
product_1812,0,0,0,0,0,1,0,0,0,0,0,0,0
product_1813,0,0,0,1,0,0,0,0,0,0,0,0,0
product_1814,1,0,0,1,0,4,0,0,0,0,0,0,0
product_1815,0,0,0,0,0,0,0,20,0,0,0,0,0
product_1816,0,8,19,0,5,12,0,0,3,0,10,0,0
